"CountryName","SurveyId","FP_DISR_W_PRG","CharacteristicCategory","CharacteristicLabel","FP_DISR_W_DES","FP_DISR_W_FRT","FP_DISR_W_SID","FP_DISR_W_WME","FP_DISR_W_MET","FP_DISR_W_OTH","FP_DISR_W_ANY","FP_DISR_W_SWH","FP_DISR_W_NUM"
"Morocco","MA1992DHS",10.2,"Contraceptive method","Other modern methods",3.7,9.3,21.1,0.8,12.9,8.9,66.9,30.4,271
"Morocco","MA1992DHS",23.6,"Contraceptive method","Periodic abstinence",10.3,1.4,0.6,7,1.1,6.1,50.1,13.1,414
"Morocco","MA1992DHS",11.1,"Contraceptive method","Withdrawal",5.5,5.8,0.8,5.6,0.4,16.6,45.8,20.2,290
"Morocco","MA1992DHS",32.2,"Contraceptive method","Other traditional methods",0,0,0,3.2,0,9.6,45,6.3,34
"Morocco","MA2003DHS",5.3,"Total","Total",7.8,9.9,7,8.5,1.2,3.5,43.2,16.5,10995
"Morocco","MA2003DHS",3.9,"Contraceptive method","Pill",9.7,14.9,7.6,1.3,0.4,3.2,40.9,8.3,6684
"Morocco","MA2003DHS",1.3,"Contraceptive method","IUD",0.7,0.9,10.3,0.3,0.7,1.1,15.3,11.2,546
"Morocco","MA2003DHS",1.2,"Contraceptive method","Injectables",3.8,1.1,40,0.5,1.5,4.3,52.4,33.2,424
"Morocco","MA2003DHS",2.9,"Contraceptive method","Condom",6.7,5.3,0.9,17.4,13,4.3,50.4,33,269
"Morocco","MA2003DHS",7.1,"Contraceptive method","Lactational amenorrhea",2.4,1.1,0.9,38,2,3.5,55,42.2,1600
"Morocco","MA2003DHS",20,"Contraceptive method","Other modern methods",6.5,0,0,29.9,2,11.1,69.5,37.1,110
"Morocco","MA2003DHS",18.5,"Contraceptive method","Periodic abstinence",7.8,2.2,1.2,12.5,1.6,7,50.8,20.4,675
"Morocco","MA2003DHS",8.2,"Contraceptive method","Withdrawal",11.2,4.8,1.5,14.4,2.2,4.9,47.3,21.2,677
"Moldova","MB2005DHS",6.6,"Total","Total",4.5,3.6,2.4,9.5,2.7,8.5,37.8,17.8,4711
"Moldova","MB2005DHS",5.1,"Contraceptive method","Pill",10.8,4.8,11.2,4.5,5.6,7.6,49.8,20.8,434
"Moldova","MB2005DHS",1.3,"Contraceptive method","IUD",0.6,0.1,3.3,0.5,0.1,0.6,6.6,2.9,963
"Moldova","MB2005DHS",5,"Contraceptive method","Condom",7,7,0.5,5.7,6.8,6.8,38.8,14.4,871
"Moldova","MB2005DHS",4.4,"Contraceptive method","Lactational amenorrhea",2.2,2.8,1.8,41.4,1.2,37.5,91.3,67.5,562
"Moldova","MB2005DHS",6.2,"Contraceptive method","Other modern methods",5.4,4.3,4.7,8.1,7.3,5.5,41.4,13.9,261
"Moldova","MB2005DHS",11.4,"Contraceptive method","Periodic abstinence",4,5,0.5,8.7,2.2,2.9,34.8,12.5,222
"Moldova","MB2005DHS",12.9,"Contraceptive method","Withdrawal",5.1,3.6,0.5,8.2,1.6,5.2,37.1,12.1,1353
"Moldova","MB2005DHS",5,"Contraceptive method","Other traditional methods",0,12.2,2.7,5.7,0,9.9,35.5,10.3,46
"Mali","ML2012DHS",4.7,"Total","Total",13.8,2.3,10.3,3,2,8.5,44.5,3.4,1677
"Mali","ML2012DHS",5.7,"Contraceptive method","Pill",17,2.6,10.3,2.4,3,7.3,48.3,4.4,544
"Mali","ML2012DHS",5.6,"Contraceptive method","Injectables",14.6,2.4,14.3,3.2,1.5,9.1,50.8,3.5,633
"Mali","ML2012DHS",1.6,"Contraceptive method","Implants",4.4,1.2,5.6,0.9,0.5,3.5,17.6,2.2,273
"Mali","ML2012DHS",4.2,"Contraceptive method","Other traditional methods",19,2.8,0.7,3.3,6.8,21.8,58.4,0,80
"Mali","ML2018DHS",0.7,"Total","Total",14.8,1.9,10.5,2.4,1.4,5.9,37.7,1.9,2991
"Mali","ML2018DHS",1,"Contraceptive method","Pill",21,2.5,7.9,5.1,3.3,9.1,49.9,3,505
"Mali","ML2018DHS",0.8,"Contraceptive method","Injectables",19,2.6,17.6,2.3,1.9,8.7,52.7,1.1,1187
"Mali","ML2018DHS",0.1,"Contraceptive method","Implants",7.3,0.6,6.2,0.5,0.2,1.6,16.5,1.4,954
"Mali","ML2018DHS",2.3,"Contraceptive method","Other traditional methods",19.2,1.2,0,1.6,1.9,7.7,34,1.6,127
"Myanmar","MM2016DHS",2.4,"Total","Total",10.4,4.9,12.1,4.8,2.5,1.9,39.1,10.8,6344
"Myanmar","MM2016DHS",0,"Contraceptive method","Female sterilization",0,0.1,0,0,0,0,0.1,0,178
"Myanmar","MM2016DHS",5.4,"Contraceptive method","Pill",14.3,7.3,7.9,5.6,2.3,0.3,43,10.4,2015
"Myanmar","MM2016DHS",1,"Contraceptive method","IUD",0,0.9,3.3,0,1.1,0.8,7.1,4.4,203
"Myanmar","MM2016DHS",1,"Contraceptive method","Injectables",9.7,4.2,16.2,4.7,2.7,3,41.5,11.6,3674
"Myanmar","MM2016DHS",32.3,"Contraceptive method","Other modern methods",0.4,0.9,0.6,0,0,0,34.3,0.6,202
"Myanmar","MM2016DHS",17.3,"Contraceptive method","Other traditional methods",2,0,0,8.3,0,9.3,36.9,8.3,72
"Maldives","MV2009DHS",3.2,"Total","Total",7.4,2.9,6.2,1.4,1.4,9.5,32.1,4.9,2794
"Maldives","MV2009DHS",0,"Contraceptive method","Female sterilization",0,0,0,0,0,0,0,0,316
"Maldives","MV2009DHS",2.7,"Contraceptive method","Pill",4,3.9,13.3,1.8,0.7,10.9,37.4,6.8,481
"Maldives","MV2009DHS",0.3,"Contraceptive method","Injectables",1.4,2.7,30.6,0.3,2.2,7.5,45.1,20.7,153
"Maldives","MV2009DHS",4.1,"Contraceptive method","Condom",11.9,4.5,4.6,1.5,3,13.4,42.9,4,1067
"Maldives","MV2009DHS",3.7,"Contraceptive method","Periodic abstinence",7.1,2.8,0,1.6,0,5.8,20.9,1.6,243
"Maldives","MV2009DHS",6.4,"Contraceptive method","Withdrawal",8.9,0.9,0.4,3,0,5.2,24.8,4.2,380
"Maldives","MV2016DHS",1.2,"Total","Total",8.6,2.1,6.1,1.5,2.2,11.9,33.7,2,1119
"Maldives","MV2016DHS",0,"Contraceptive method","Pill",6.1,3.9,18.1,0.7,3.2,17.4,49.4,3.9,199
"Maldives","MV2016DHS",1.2,"Contraceptive method","Condom",11.2,3.5,1.7,2,3.2,14.4,37.2,1.8,453
"Maldives","MV2016DHS",0,"Contraceptive method","Other modern methods",0,0,0,0,0,0,0,0,237
"Maldives","MV2016DHS",4.1,"Contraceptive method","Withdrawal",11,0.2,0.4,0.9,0,4.4,21.1,1.3,190
"Malawi","MW2004DHS",3.4,"Total","Total",8.4,3.2,10.5,1.7,2.7,5.9,35.8,3.7,5493
"Malawi","MW2004DHS",0,"Contraceptive method","Female sterilization",0,0,0,0,0,0,0,0,347
"Malawi","MW2004DHS",6.8,"Contraceptive method","Pill",9.5,2.4,22.1,2.1,4,5.3,52.3,7.8,481
"Malawi","MW2004DHS",1.4,"Contraceptive method","Injectables",7.6,2.4,13.9,0.3,1.7,5.1,32.5,1.8,3198
"Malawi","MW2004DHS",2.5,"Contraceptive method","Condom",14.8,11.6,1.3,5.7,10.4,15.5,61.9,11.6,502
"Malawi","MW2004DHS",10.1,"Contraceptive method","Withdrawal",10.9,4.2,0.1,6,3.1,5.7,40.1,8.1,505
"Malawi","MW2004DHS",13.4,"Contraceptive method","Other traditional methods",8.4,0.9,1.6,2,2.7,7.6,36.5,2,399
"Malawi","MW2015DHS",0.8,"Total","Total",6.7,5.2,10.6,4.8,3.9,4.5,36.6,5.3,17226
"Malawi","MW2015DHS",0,"Contraceptive method","Female sterilization",0,0,0,0,0,0,0,0,1042
"Malawi","MW2015DHS",2.3,"Contraceptive method","Pill",9.3,7,20.9,9,6.1,7.3,61.9,13.1,1038
"Malawi","MW2015DHS",0,"Contraceptive method","IUD",4.5,0.9,6,0.5,0,1.5,13.3,1.7,229
"Malawi","MW2015DHS",0.6,"Contraceptive method","Injectables",8.3,5.2,13.9,3.1,5,4.4,40.7,3.8,10253
"Malawi","MW2015DHS",0.1,"Contraceptive method","Implants",1.5,0.2,4.8,0.2,0.2,0.6,7.6,1,2631
"Malawi","MW2015DHS",1.4,"Contraceptive method","Condom",8.2,16.4,2.2,16.7,4.7,12.1,61.9,14.2,1381
"Malawi","MW2015DHS",0,"Contraceptive method","Other modern methods",0,0,0,0,0,0,0,0,174
"Malawi","MW2015DHS",4.3,"Contraceptive method","Withdrawal",10.6,8.4,0.4,20.4,0.6,10.4,55.1,18.3,270
"Malawi","MW2015DHS",10.3,"Contraceptive method","Other traditional methods",9.4,1.9,3.9,10.2,4.7,6.7,47,6.1,207
"Mozambique","MZ2011DHS",2.2,"Total","Total",11.6,4.3,11.4,2,2.8,11.8,46.2,2,2685
"Mozambique","MZ2011DHS",3.3,"Contraceptive method","Pill",12.1,4.3,15.6,1.4,2,9.8,48.4,1.8,1006
"Mozambique","MZ2011DHS",1.4,"Contraceptive method","Injectables",12.5,2.7,14.5,1.7,4.8,11.4,48.9,1,936
"Mozambique","MZ2011DHS",2.3,"Contraceptive method","Condom",7.2,7.2,2.3,3.7,1.5,14.8,39,3.5,598
"Mozambique","MZ2011DHS",0,"Contraceptive method","Other modern methods",0,0,0,0,0,66.1,66.1,0.8,103
"Mozambique","MZ2011DHS",0,"Contraceptive method","Other traditional methods",0,0,0,0,0,19.3,19.3,0,42
"Nicaragua","NC1998DHS",4.5,"Total","Total",5.8,2.3,13.7,3.6,2.2,7.6,39.7,15.2,7876
"Nicaragua","NC1998DHS",0,"Contraceptive method","Female sterilization",0,0,0,0,0,0,0,0,1259
"Nicaragua","NC1998DHS",6.5,"Contraceptive method","Pill",8.9,3.6,18.6,2.7,2.1,6.8,49.2,13.1,3017
"Nicaragua","NC1998DHS",1.6,"Contraceptive method","IUD",2.5,0.5,15.7,1.1,0.8,2.1,24.3,11.6,1295
"Nicaragua","NC1998DHS",4.6,"Contraceptive method","Injectables",6.2,2.5,26.5,3.2,4.6,12.2,59.7,29.1,1038
"Nicaragua","NC1998DHS",5.9,"Contraceptive method","Condom",6.6,5,4.6,13.5,7.4,20.5,63.5,30.7,619
"Nicaragua","NC1998DHS",6.9,"Contraceptive method","Other modern methods",10,0,36.5,4.5,15.6,6.4,79.9,43.1,42
"Nicaragua","NC1998DHS",10.3,"Contraceptive method","Periodic abstinence",11.9,1.9,0.8,9.9,1.2,11,47.1,19.7,293
"Nicaragua","NC1998DHS",7.1,"Contraceptive method","Withdrawal",7.7,2.1,0,10.3,2.7,33.2,63,38.4,183
"Nicaragua","NC1998DHS",7.3,"Contraceptive method","Other traditional methods",3.2,0.8,7.1,16.2,0,19.5,54.1,27.7,132
"Nigeria","NG2013DHS",3.6,"Total","Total",8.2,2.1,2.1,2.6,1.1,7.9,27.6,4.8,8370
"Nigeria","NG2013DHS",5.2,"Contraceptive method","Pill",11.1,1.3,3.2,0.8,1.5,2.9,26.1,1.8,1077
"Nigeria","NG2013DHS",1,"Contraceptive method","IUD",5.2,0,2.2,0,0,0.7,9.1,0.5,296
"Nigeria","NG2013DHS",1.7,"Contraceptive method","Injectables",6,0.7,9.6,0.5,1.3,3.3,23.1,2.7,1261
"Nigeria","NG2013DHS",1.9,"Contraceptive method","Condom",7.3,3.9,0.5,1,0.9,4.7,20.1,1.6,2125
"Nigeria","NG2013DHS",0.8,"Contraceptive method","Lactational amenorrhea",4,4.5,0.1,19.5,5.6,58,92.4,38.7,655
"Nigeria","NG2013DHS",1,"Contraceptive method","Other modern methods",7.1,2.4,2.3,2.3,0,2.4,17.4,1.6,401
"Nigeria","NG2013DHS",6.5,"Contraceptive method","Periodic abstinence",9.3,1,0,1.3,0,3.3,21.5,1.6,956
"Nigeria","NG2013DHS",6.9,"Contraceptive method","Withdrawal",12.4,1.8,0,2.8,0.1,4.3,28.3,3,1277
"Nigeria","NG2013DHS",4.8,"Contraceptive method","Other traditional methods",6.7,0.2,0.5,2,0.2,4.5,18.8,1.4,321
"Nigeria","NG2018DHS",5.6,"Total","Total",12.7,4.3,7.2,4.6,3.1,3.2,40.6,4.5,10384
"Nigeria","NG2018DHS",7.3,"Contraceptive method","Pill",14.5,3.8,13.4,6.2,4.7,2.5,52.3,6.6,1141
"Nigeria","NG2018DHS",2.1,"Contraceptive method","IUD",6.4,0,3.7,1.6,0.2,1.5,15.5,1.5,276
"Nigeria","NG2018DHS",2.4,"Contraceptive method","Injectables",13.4,3.1,22.7,4.9,4.1,4.1,54.7,3,1916
"Nigeria","NG2018DHS",1.1,"Contraceptive method","Implants",3.8,0.3,8.9,0.4,0.3,0.9,15.7,1.6,1241
"Nigeria","NG2018DHS",4.3,"Contraceptive method","Condom",10.2,9.4,0.9,2.8,3.5,3.9,34.9,2.7,1605
"Nigeria","NG2018DHS",5.3,"Contraceptive method","Lactational amenorrhea",14.6,4.5,0.4,16,7,7.9,55.7,18.9,1029
"Nigeria","NG2018DHS",6,"Contraceptive method","Emergency contraception",10.5,8.7,9.4,3.3,2,2.5,42.4,5.7,220
"Nigeria","NG2018DHS",10.5,"Contraceptive method","Other modern methods",3.2,18.5,0,4.3,0,0,36.5,4.3,105
"Nigeria","NG2018DHS",9.6,"Contraceptive method","Periodic abstinence",16.2,3,0.1,2,1.1,0.7,32.8,1.6,845
"Nigeria","NG2018DHS",10.5,"Contraceptive method","Withdrawal",15.8,4.7,0.1,3.5,1.4,2.5,38.5,2.2,1646
"Nigeria","NG2018DHS",7.1,"Contraceptive method","Other traditional methods",22.8,1.8,2.9,2.5,4.9,2.7,44.8,2.1,358
"Niger","NI2012DHS",0.4,"Total","Total",14.5,5.2,2.8,3.1,1.9,15.1,43,6.6,3662
"Niger","NI2012DHS",0.9,"Contraceptive method","Pill",19.7,6.7,3.8,2.4,1.8,11.1,46.3,4.4,1391
"Niger","NI2012DHS",0.2,"Contraceptive method","Injectables",20.8,6,9.2,3.4,5.9,12.8,58.2,10,515
"Niger","NI2012DHS",0.1,"Contraceptive method","Lactational amenorrhea",9,4.4,0.2,3.7,0.9,20.5,38.8,8.5,1339
"Niger","NI2012DHS",0,"Contraceptive method","Other modern methods",0,0,0,28.5,0,36.8,65.3,4.2,75
"Niger","NI2012DHS",0.3,"Contraceptive method","Other traditional methods",7.1,2,0,0.9,0.7,13.2,24.2,1,342
"Namibia","NM2013DHS",1.8,"Total","Total",2.2,1.7,5.9,1.3,1.8,4.3,19.1,4,5255
"Namibia","NM2013DHS",2.7,"Contraceptive method","Pill",3.7,1.7,9.5,3.2,3.5,3.7,28,8.4,585
"Namibia","NM2013DHS",0.2,"Contraceptive method","Injectables",2.1,1,9.9,0.2,2.5,3.7,19.7,3.5,2491
"Namibia","NM2013DHS",3.4,"Contraceptive method","Condom",1.8,2.5,0.6,2.2,0.5,5.5,16.4,3.5,1889
"Namibia","NM2013DHS",0.5,"Contraceptive method","Other modern methods",0,0,0,0,0,11,11.5,0,222
"Namibia","NM2013DHS",0,"Contraceptive method","Other traditional methods",11.8,0,0,15.5,0,6.3,33.6,15.5,68
"Nepal","NP2011DHS",2.5,"Total","Total",4.9,27,11.7,2.4,1.2,1.4,51.2,6.7,5904
"Nepal","NP2011DHS",0,"Contraceptive method","Female sterilization",0,0,0,0,0,0,0,0,440
"Nepal","NP2011DHS",0.5,"Contraceptive method","Male sterilization",0,0,0,0,0,0,0.5,0,197
"Nepal","NP2011DHS",3,"Contraceptive method","Pill",5.7,42.7,15,2,1.1,1.1,70.6,6.4,1219
"Nepal","NP2011DHS",0.6,"Contraceptive method","Injectables",3.4,21.3,26.3,1.5,0.6,1.1,54.8,10.2,1786
"Nepal","NP2011DHS",4,"Contraceptive method","Condom",11.7,32.6,0.6,5.4,4.6,4.1,63,8.2,982
"Nepal","NP2011DHS",0,"Contraceptive method","Other modern methods",50,0,0,0,0,0,50,0,224
"Nepal","NP2011DHS",6.7,"Contraceptive method","Withdrawal",3.4,37.1,0.1,3.3,0.2,0.5,51.4,3.4,925
"Nepal","NP2011DHS",4.5,"Contraceptive method","Other traditional methods",0,40.7,8.8,0,0,16.6,70.7,0,130
"Nepal","NP2016DHS",2.3,"Total","Total",5.3,36.3,8.6,2.9,1.7,1.1,58.1,7.4,7306
"Nepal","NP2016DHS",0,"Contraceptive method","Female sterilization",0,0,0,0,0,0,0,0,311
"Nepal","NP2016DHS",2.2,"Contraceptive method","Pill",3.7,52.2,11.4,2.2,1.5,0.6,73.8,7.5,1485
"Nepal","NP2016DHS",0,"Contraceptive method","IUD",0.8,5.1,18,0,2.6,1.8,28.2,9.8,161
"Nepal","NP2016DHS",0.4,"Contraceptive method","Injectables",3.4,30.7,19.9,1.6,1.4,1.1,58.4,9.6,1863
"Nepal","NP2016DHS",0.4,"Contraceptive method","Implants",0.2,0.4,6.1,0.5,0,0,7.6,4.3,345
"Nepal","NP2016DHS",2.7,"Contraceptive method","Condom",10.7,41.8,1,4.2,5.3,3.2,68.9,8.9,1072
"Nepal","NP2016DHS",13.4,"Contraceptive method","Periodic abstinence",12,25.5,0,4.6,0,0.3,55.8,4.1,208
"Nepal","NP2016DHS",4.1,"Contraceptive method","Withdrawal",6.9,45.3,0,5.1,0.8,0.5,62.6,5.5,1680
"Peru","PE1992DHS",14.8,"Total","Total",5.4,3.3,9.2,5.6,3.1,5.7,47.2,17.8,10957
"Peru","PE1992DHS",0,"Contraceptive method","Female sterilization",0,0,0,0,0,0,0,0,310
"Peru","PE1992DHS",4,"Contraceptive method","Pill",6,4.9,28.7,2,3.1,7.8,56.4,27.2,1726
"Peru","PE1992DHS",1.2,"Contraceptive method","IUD",0.5,0.4,8.3,0.1,0.2,1.2,11.9,6.7,1521
"Peru","PE1992DHS",4,"Contraceptive method","Injectables",4.3,2.5,35.9,2.3,10.4,7.3,66.6,37.7,708
"Peru","PE1992DHS",9.4,"Contraceptive method","Condom",5.7,5.9,7.1,11,14.5,13.1,66.7,37.4,787
"Peru","PE1992DHS",13.4,"Contraceptive method","Other modern methods",10.9,2.9,11.4,10,8.9,12.4,69.9,37.8,406
"Peru","PE1992DHS",26.5,"Contraceptive method","Periodic abstinence",6.6,3.7,0.1,7.2,0.6,3.5,48.2,9.3,4271
"Peru","PE1992DHS",20.4,"Contraceptive method","Withdrawal",6.1,3.7,1.7,11.2,3.2,10.2,56.4,23.4,889
"Peru","PE1992DHS",21.8,"Contraceptive method","Other traditional methods",5.1,3.2,0.9,9.7,2.6,8.3,51.6,15.5,339
"Peru","PE1996DHS",11.4,"Total","Total",4.5,2.8,10.3,7.1,2.2,6.9,45.2,19.8,21664
"Peru","PE1996DHS",0,"Contraceptive method","Female sterilization",0,0,0,0,0,0,0,0,849
"Peru","PE1996DHS",5.4,"Contraceptive method","Pill",3.8,3.1,27.9,3.2,2.9,7.5,53.8,26.5,3270
"Peru","PE1996DHS",0.5,"Contraceptive method","IUD",1.3,0.3,13.3,0.5,0.3,1.2,17.4,11.4,2916
"Peru","PE1996DHS",2.6,"Contraceptive method","Injectables",3.3,2.4,30,1.6,5.3,8.4,53.6,31.4,2586
"Peru","PE1996DHS",6.6,"Contraceptive method","Condom",5.9,8,3.8,13.6,5.1,16.3,59.2,31.8,1987
"Peru","PE1996DHS",12.4,"Contraceptive method","Other modern methods",6.7,3,11.4,14.9,11.9,13.3,73.6,42.9,784
"Peru","PE1996DHS",23.2,"Contraceptive method","Periodic abstinence",6.6,2.7,0.4,8.2,0.6,3.4,45.1,10.1,6804
"Peru","PE1996DHS",17.2,"Contraceptive method","Withdrawal",4.9,4,0.8,16.3,1.7,10.1,55,26.5,1417
"Peru","PE1996DHS",12.8,"Contraceptive method","Other traditional methods",3,1.6,1.2,18.6,0.7,19.8,57.7,30.2,1052
"Peru","PE2000DHS",6.7,"Total","Total",3.2,3.9,12.6,6.7,3.3,3.6,40,19.2,20131
"Peru","PE2000DHS",0,"Contraceptive method","Female sterilization",0,0,0,0,0,0,0,0,1169
"Peru","PE2000DHS",4.2,"Contraceptive method","Pill",3.7,3.1,30.6,2.8,6.6,3.5,54.4,30,3155
"Peru","PE2000DHS",0.5,"Contraceptive method","IUD",0.9,0.2,12,0.4,0.1,0.9,15.1,10.4,1747
"Peru","PE2000DHS",1.1,"Contraceptive method","Injectables",2.7,3.4,25.4,1.3,4.1,2.7,40.6,21.8,4910
"Peru","PE2000DHS",6.2,"Contraceptive method","Condom",5.2,9.4,2.5,13.5,6.7,9.9,53.3,26,2415
"Peru","PE2000DHS",8.5,"Contraceptive method","Lactational amenorrhea",0.4,0.8,1.2,43.5,2.2,11,67.7,52.8,599
"Peru","PE2000DHS",16.7,"Contraceptive method","Other modern methods",4.5,9.2,10.8,12,8.4,5.4,66.9,29.7,522
"Peru","PE2000DHS",17.1,"Contraceptive method","Periodic abstinence",4.5,4.1,0.2,8.9,0.8,1.7,37.3,9.8,4366
"Peru","PE2000DHS",12.8,"Contraceptive method","Withdrawal",4.5,6.4,0.4,13.2,1.3,5.9,44.5,16.8,1028
"Peru","PE2000DHS",7.1,"Contraceptive method","Other traditional methods",3.3,3.7,2.3,6.5,5,4.6,32.5,8.7,219
"Peru","PE2004DHS",6.6,"Total","Total",3.6,5.2,14,8.6,5.5,6.1,49.5,26.5,14764
"Peru","PE2004DHS",0,"Contraceptive method","Female sterilization",0,0,0,0,0,0,0,0,236
"Peru","PE2004DHS",2.5,"Contraceptive method","Pill",3.6,4.5,32.9,2.3,10.7,4,60.5,36.9,2323
"Peru","PE2004DHS",0.5,"Contraceptive method","IUD",2.3,0.5,16.8,0,0.2,0.7,21.1,12.8,562
"Peru","PE2004DHS",0.8,"Contraceptive method","Injectables",1.7,2.8,29.8,0.3,5.4,2.6,43.4,27.9,3533
"Peru","PE2004DHS",6,"Contraceptive method","Condom",6.2,9.6,3.7,12.2,4.5,14.8,57.1,26.7,2668
"Peru","PE2004DHS",2.6,"Contraceptive method","Lactational amenorrhea",0.2,2,0.1,42.8,32.8,16.9,97.3,83.3,402
"Peru","PE2004DHS",9,"Contraceptive method","Other modern methods",4.1,10.5,12.4,24.9,10.1,5.2,76.1,46.3,303
"Peru","PE2004DHS",16.1,"Contraceptive method","Periodic abstinence",5.1,5.9,0.2,10.7,0.7,2.4,41.1,11.8,3210
"Peru","PE2004DHS",12.2,"Contraceptive method","Withdrawal",3.9,6.1,0.3,17.7,1.1,8.1,49.5,23.1,1004
"Peru","PE2004DHS",8.8,"Contraceptive method","Other traditional methods",1.4,2.6,1.3,22.5,9.8,8.4,54.8,36.6,522
"Peru","PE2007DHS",6.3,"Total","Total",3.4,5.9,13.6,8.6,5.2,9.1,52.1,27,22030
"Peru","PE2007DHS",0,"Contraceptive method","Female sterilization",0,0,0,0,0,0,0,0,275
"Peru","PE2007DHS",2.5,"Contraceptive method","Pill",2.5,4.1,30.9,2.1,12.2,5.3,59.6,38,3575
"Peru","PE2007DHS",0.6,"Contraceptive method","IUD",0.1,0,13,0,0,0.8,14.5,9.5,532
"Peru","PE2007DHS",0.8,"Contraceptive method","Injectables",1.9,2.7,30.2,0.2,6.6,3.4,45.9,29,5409
"Peru","PE2007DHS",6.1,"Contraceptive method","Condom",4.9,11.3,3.9,12.1,4.5,14.6,57.6,24.2,4435
"Peru","PE2007DHS",6.1,"Contraceptive method","Other modern methods",2.9,12.3,6,24.5,14.4,10.9,77.1,49.6,280
"Peru","PE2007DHS",15.3,"Contraceptive method","Periodic abstinence",5.9,4.8,0.1,12,1.1,3.8,43,12.7,4315
"Peru","PE2007DHS",13.4,"Contraceptive method","Withdrawal",3.2,11.3,0.1,21.3,0.3,7.7,57.2,24.8,1833
"Peru","PE2007DHS",8.4,"Contraceptive method","Other traditional methods",1.2,1,0.4,24.4,3.8,22.3,61.3,43.5,621
"Peru","PE2009DHS",6.6,"Total","Total",3.3,6.1,13,8.3,5.3,9.2,51.8,26.1,24397
"Peru","PE2009DHS",0,"Contraceptive method","Female sterilization",0,0,0,0,0,0,0,0,386
"Peru","PE2009DHS",3.4,"Contraceptive method","Pill",3.6,5,29.6,3.1,14.5,2.6,61.8,38.9,3798
"Peru","PE2009DHS",1.6,"Contraceptive method","IUD",0.5,0.9,15.2,0,0.5,2.1,20.9,14.3,568
"Peru","PE2009DHS",1.1,"Contraceptive method","Injectables",1.6,4,27.4,0.3,6,4.6,45.1,27,6352
"Peru","PE2009DHS",6,"Contraceptive method","Condom",3.9,11.9,3.5,12.7,4.9,16,58.9,24.8,5270
"Peru","PE2009DHS",5.7,"Contraceptive method","Lactational amenorrhea",10.4,8.3,12.3,14.6,14.2,7.2,72.6,40.1,194
"Peru","PE2009DHS",13.3,"Contraceptive method","Emergency contraception",4.7,6,0,20.4,0.2,9,53.6,24.1,2281
"Peru","PE2009DHS",2.2,"Contraceptive method","Other modern methods",0.6,5.5,2.5,3.4,6.1,76.8,97.2,41.7,476
"Peru","PE2009DHS",2.3,"Contraceptive method","Periodic abstinence",2.6,1.5,1.5,38.1,0.4,53.3,99.6,82.6,261
"Peru","PE2009DHS",16.7,"Contraceptive method","Withdrawal",4.8,4.9,0,11.1,0.6,3.8,41.9,12.2,4261
"Peru","PE2009DHS",8,"Contraceptive method","Other traditional methods",1.6,1.9,1,24.8,1.2,23.1,61.7,42.2,549
"Peru","PE2010DHS",6,"Total","Total",3.5,6.1,14.1,8,5,8.9,51.6,26.5,23757
"Peru","PE2010DHS",0,"Contraceptive method","Female sterilization",0,0,0,0,0,0,0,0,355
"Peru","PE2010DHS",2.3,"Contraceptive method","Pill",3.6,4.9,31.5,2.3,13.4,3,61,40.1,3710
"Peru","PE2010DHS",1.9,"Contraceptive method","IUD",0.9,1,13.9,0,0.3,2.1,20.2,10.5,478
"Peru","PE2010DHS",1,"Contraceptive method","Injectables",2.1,3.7,29.2,0.3,5.7,3.4,45.4,28.6,6178
"Peru","PE2010DHS",5.6,"Contraceptive method","Condom",4.4,10.9,4.7,12.1,3.8,15.1,56.6,23.6,5270
"Peru","PE2010DHS",4.4,"Contraceptive method","Emergency contraception",0.8,8.9,5.3,6.4,7.1,66.3,99.1,41.2,427
"Peru","PE2010DHS",4.1,"Contraceptive method","Other modern methods",5.2,14.8,14.4,12.5,12.5,10,73.5,38.9,257
"Peru","PE2010DHS",14.3,"Contraceptive method","Periodic abstinence",5.2,3.5,0.1,11.8,1.6,3.3,39.8,12.9,3797
"Peru","PE2010DHS",13.2,"Contraceptive method","Withdrawal",4.9,10.1,0.2,18.3,0,8.4,55.2,21.5,2501
"Peru","PE2010DHS",10.5,"Contraceptive method","Other traditional methods",0.6,0.5,1.4,22.9,1.3,29,66.1,44.5,528
"Peru","PE2011DHS",6.2,"Total","Total",3.4,5.3,14,6.8,4.7,10.3,50.6,25.2,23427
"Peru","PE2011DHS",0,"Contraceptive method","Female sterilization",0,0,0,0,0,0,0,0,439
"Peru","PE2011DHS",3,"Contraceptive method","Pill",3.9,4.2,32.2,2.3,11.2,4.9,61.7,40.2,3656
"Peru","PE2011DHS",0.8,"Contraceptive method","IUD",1.6,0,17.6,0,0.8,1.6,22.4,16.7,377
"Peru","PE2011DHS",1.2,"Contraceptive method","Injectables",2.1,3.4,29.7,0.1,5.1,3.6,45.2,27.9,5905
"Peru","PE2011DHS",5.4,"Contraceptive method","Condom",4.4,9.6,4.1,10.1,4.9,17.7,56.2,22.1,5741
"Peru","PE2011DHS",3.2,"Contraceptive method","Emergency contraception",1.1,6.7,1.5,2.8,3.6,79.2,98.1,30.4,495
"Peru","PE2011DHS",6.9,"Contraceptive method","Other modern methods",3.4,8.3,18.9,10.8,11.7,9.9,69.9,45.2,172
"Peru","PE2011DHS",14.8,"Contraceptive method","Periodic abstinence",4,3.3,0.2,9.5,1.3,2.9,36,10.3,3572
