"country","surveyid","xprg","group","grouplabel","xdes","xfrt","xsid","xwme","xmet","xoth","xany","xswh","denom","order","zzmodern","zztraditional","year","type","maxyear","nummethods","nummodern","numtraditional","Discontinuation","DiscontinuationNotInNeed","DiscontinuationFailure","DiscontinuationInNeed","MaleSterilization","FemaleSterilization","IUD","Implants","Injectables","Pill","Condom","FemaleCondom","LAM","EC","OtherModern","Rhythm","Withdrawal","OtherTraditional","continue","ifMaleSterilization","ifFemaleSterilization","ifIUD","ifImplants","ifInjectables","ifPill","ifCondom","ifFemaleCondom","ifLAM","ifEC","ifOtherModern","ifRhythm","ifWithdrawal","ifOtherTraditional","test","confirm"
"Cambodia","KH2014DHS",0,"Contraceptive method","Other modern methods",0,0,0,0,0,0,0,0,24,11,1,0,2014,"DHS",2014,9,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,24,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,24,0
"Cambodia","KH2014DHS",10.3,"Contraceptive method","Periodic abstinence",5.2,1.4,1,1.6,1.7,5.2,26.4,9.7,374,12,0,1,2014,"DHS",2014,9,7,2,62.5,24.7,38.5,-0.7,0,4.5,4.5,4.5,4.5,4.5,4.5,0,0,0,4.5,275.3,4.5,0,275.3,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,374,0
"Cambodia","KH2014DHS",10.5,"Contraceptive method","Withdrawal",6.7,0.6,0.4,3.5,0.6,1.3,23.6,5,2202,13,0,1,2014,"DHS",2014,9,7,2,409.6,160.7,231.2,17.6,0,13.8,13.8,13.8,13.8,13.8,13.8,0,0,0,13.8,13.8,1682.3,0,1682.3,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,2202,0
"Kazakhstan","KK1999DHS",9.9,"Contraceptive method","Pill",7,5.4,21.4,8.3,9.4,2.7,64.1,30.1,374,6,1,0,1999,"DHS",1999,7,4,3,127.2,46.4,37,43.8,0,0,18.8,0,0,134.3,18.8,0,0,0,18.8,18.8,18.8,18.8,134.3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,374,0
"Kazakhstan","KK1999DHS",3.1,"Contraceptive method","IUD",1.4,0.1,5.2,0.1,0.4,0.9,11.2,3.3,1197,3,1,0,1999,"DHS",1999,7,4,3,94.6,18,37.1,39.5,0,0,1062.9,0,0,6.6,6.6,0,0,0,6.6,6.6,6.6,6.6,1062.9,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1197,0
"Kazakhstan","KK1999DHS",10.5,"Contraceptive method","Condom",3.4,10.6,0.4,17,8.6,7,57.6,27.2,550,7,1,0,1999,"DHS",1999,7,4,3,167.2,77,57.8,32.4,0,0,24.9,0,0,24.9,233.2,0,0,0,24.9,24.9,24.9,24.9,233.2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,550,0
"Kazakhstan","KK1999DHS",20.7,"Contraceptive method","Other modern methods",2.2,0,0,14,13,0,49.9,26.2,127,11,1,0,1999,"DHS",1999,7,4,3,30.1,2.8,26.3,1,0,0,5.5,0,0,5.5,5.5,0,0,0,63.6,5.5,5.5,5.5,63.6,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,127,0
"Kazakhstan","KK1999DHS",21.1,"Contraceptive method","Periodic abstinence",2.6,2.5,0,15.5,4.7,1.8,48.1,20.3,319,12,0,1,1999,"DHS",1999,7,4,3,88.7,16.3,67.3,5.1,0,0,10.8,0,0,10.8,10.8,0,0,0,10.8,165.6,10.8,10.8,165.6,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,319,0
"Kazakhstan","KK1999DHS",17.6,"Contraceptive method","Withdrawal",3.8,4.2,0.5,19.5,3.9,13.6,63.1,30.6,298,13,0,1,1999,"DHS",1999,7,4,3,96.8,23.8,52.4,20.6,0,0,15.2,0,0,15.2,15.2,0,0,0,15.2,15.2,110,15.2,110,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,298,0
"Kazakhstan","KK1999DHS",21.2,"Contraceptive method","Other traditional methods",3,2.9,0.5,10.9,5.4,2.8,46.6,13.2,229,14,0,1,1999,"DHS",1999,7,4,3,76.5,13.5,48.5,14.4,0,0,5,0,0,5,5,0,0,0,5,5,5,122.3,122.3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,229,0
"Comoros","KM2012DHS",1.9,"Contraceptive method","Pill",3.8,1,1.3,0.4,3.5,6.3,18.3,0.7,139,6,1,0,2012,"DHS",2012,4,2,2,24.5,6.7,2.6,15.2,0,0,0,0,0.3,113.6,0,0,0,0,0,0.3,0,0.3,113.6,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,139,0
"Comoros","KM2012DHS",1.4,"Contraceptive method","Injectables",6.4,1.6,10.8,1.1,1.5,2.2,25.1,0.2,293,5,1,0,2012,"DHS",2012,4,2,2,73,23.4,4.1,45.4,0,0,0,0,219.5,0.2,0,0,0,0,0,0.2,0,0.2,219.5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,293,0
"Comoros","KM2012DHS",7.6,"Contraceptive method","Periodic abstinence",3.4,1.7,0.4,0,0,4.5,17.6,1.1,125,12,0,1,2012,"DHS",2012,4,2,2,20.6,6.4,9.5,4.8,0,0,0,0,0.5,0.5,0,0,0,0,0,103,0,0.5,103,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,125,0
"Comoros","KM2012DHS",0,"Contraceptive method","Other traditional methods",0,0,0,0,0,0,0,0,102,14,0,1,2012,"DHS",2012,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,102,0
"Kyrgyz Republic","KY2012DHS",9.8,"Contraceptive method","Pill",12.2,0.3,8.7,2.9,8.9,0.5,43.2,12.5,166,6,1,0,2012,"DHS",2012,6,4,2,51,20.8,16.3,13.9,0,0,4.2,0,0,94.3,4.2,0,0,0,4.2,0,4.2,4.2,94.3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,166,0
"Kyrgyz Republic","KY2012DHS",0.3,"Contraceptive method","IUD",2.8,0.2,4.7,0.6,0.5,0.2,9.3,2.2,1082,3,1,0,2012,"DHS",2012,6,4,2,76.8,32.5,3.2,41.1,0,0,981.4,0,0,4.8,4.8,0,0,0,4.8,0,4.8,4.8,981.4,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,1082,0
"Kyrgyz Republic","KY2012DHS",11.5,"Contraceptive method","Condom",6.1,3.2,0.4,2.3,1.3,4.5,29.3,3.2,731,7,1,0,2012,"DHS",2012,6,4,2,190.8,68,84.1,38.7,0,0,4.7,0,0,4.7,516.8,0,0,0,4.7,0,4.7,4.7,516.8,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,731,0
"Kyrgyz Republic","KY2012DHS",0,"Contraceptive method","Other modern methods",14.1,0,0,0,18.7,0,32.8,0,148,11,1,0,2012,"DHS",2012,6,4,2,48.5,20.9,0,27.7,0,0,0,0,0,0,0,0,0,0,99.5,0,0,0,99.5,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,148,0
"Kyrgyz Republic","KY2012DHS",6.3,"Contraceptive method","Withdrawal",7.9,1.2,0.4,9.1,0,5.2,30.1,12.7,193,13,0,1,2012,"DHS",2012,6,4,2,33.6,17.6,12.2,3.9,0,0,4.9,0,0,4.9,4.9,0,0,0,4.9,0,134.9,4.9,134.9,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,193,0
"Kyrgyz Republic","KY2012DHS",8.5,"Contraceptive method","Other traditional methods",0,0,0,34.3,0,0,42.7,34.3,25,14,0,1,2012,"DHS",2012,6,4,2,2.1,0,2.1,0,0,0,1.7,0,0,1.7,1.7,0,0,0,1.7,0,1.7,14.3,14.3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,25,0
"Liberia","LB2013DHS",5,"Contraceptive method","Pill",3.6,0,12.8,1,5.7,6.6,34.8,2.2,639,6,1,0,2013,"DHS",2013,5,4,1,208.3,23,31.9,153.4,0,0,0,3.5,3.5,416.6,0,0,0,0,3.5,0,0,3.5,416.6,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,639,0
"Liberia","LB2013DHS",1,"Contraceptive method","Injectables",2.5,0.8,16.5,0.7,2.1,1.5,25,1.1,1445,5,1,0,2013,"DHS",2013,5,4,1,345.4,47.7,14.4,283.2,0,0,0,4,1083.8,4,0,0,0,0,4,0,0,4,1083.8,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1445,0
"Liberia","LB2013DHS",0,"Contraceptive method","Implants",5.8,0,2.7,0,0,0,8.5,0,185,4,1,0,2013,"DHS",2013,5,4,1,15.7,10.7,0,5,0,0,0,169.3,0,0,0,0,0,0,0,0,0,0,169.3,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,185,0
"Liberia","LB2013DHS",0,"Contraceptive method","Other modern methods",0,0,0,0,0,0,0,0,124,11,1,0,2013,"DHS",2013,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,124,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,124,0
"Liberia","LB2013DHS",0,"Contraceptive method","Other traditional methods",0,0,0,0,0,0,0,0,113,14,0,1,2013,"DHS",2013,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,113,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,113,0
"Lesotho","LS2014DHS",2.9,"Contraceptive method","Pill",3.4,2.4,8.4,1.3,5.5,3.3,27.2,10.1,854,6,1,0,2014,"DHS",2014,5,4,1,146,49.5,24.8,71.7,0,0,0,0,21.6,621.7,21.6,0,0,0,21.6,0,0,21.6,621.7,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,854,0
"Lesotho","LS2014DHS",0.6,"Contraceptive method","Injectables",2.3,0.8,11.3,0.5,2.7,2.6,20.7,8.6,1570,5,1,0,2014,"DHS",2014,5,4,1,190,48.7,9.4,131.9,0,0,0,0,1245,33.8,33.8,0,0,0,33.8,0,0,33.8,1245,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1570,0
"Lesotho","LS2014DHS",3.3,"Contraceptive method","Condom",3,3.4,0.7,3.5,1.5,4.8,20.2,7.4,1652,7,1,0,2014,"DHS",2014,5,4,1,211.5,105.7,54.5,51.2,0,0,0,0,30.6,30.6,1318.3,0,0,0,30.6,0,0,30.6,1318.3,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1652,0
"Lesotho","LS2014DHS",0,"Contraceptive method","Other modern methods",0,0,12.3,0,0,28.1,40.5,28.1,169,11,1,0,2014,"DHS",2014,5,4,1,21,0,0,21,0,0,0,0,11.9,11.9,11.9,0,0,0,100.6,0,0,11.9,100.6,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,169,0
"Lesotho","LS2014DHS",25,"Contraceptive method","Other traditional methods",0,0,0,0,0,0,25,0,67,14,0,1,2014,"DHS",2014,5,4,1,16.8,0,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.2,50.2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,67,0
"Morocco","MA2003DHS",3.9,"Contraceptive method","Pill",9.7,14.9,7.6,1.3,0.4,3.2,40.9,8.3,6684,6,1,0,2003,"DHS",2003,8,6,2,2179,1644.3,260.7,274,0,0,79.3,0,79.3,3950.2,79.3,79.3,0,0,79.3,79.3,79.3,0,3950.2,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,6684,0
"Morocco","MA2003DHS",1.3,"Contraceptive method","IUD",0.7,0.9,10.3,0.3,0.7,1.1,15.3,11.2,546,3,1,0,2003,"DHS",2003,8,6,2,22.4,8.7,7.1,6.6,0,0,462.5,0,8.7,8.7,8.7,8.7,0,0,8.7,8.7,8.7,0,462.5,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,546,0
"Morocco","MA2003DHS",1.2,"Contraceptive method","Injectables",3.8,1.1,40,0.5,1.5,4.3,52.4,33.2,424,5,1,0,2003,"DHS",2003,8,6,2,81.4,20.8,5.1,55.5,0,0,20.1,0,201.8,20.1,20.1,20.1,0,0,20.1,20.1,20.1,0,201.8,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,424,0
"Morocco","MA2003DHS",2.9,"Contraceptive method","Condom",6.7,5.3,0.9,17.4,13,4.3,50.4,33,269,7,1,0,2003,"DHS",2003,8,6,2,46.8,32.3,7.8,6.7,0,0,12.7,0,12.7,12.7,133.4,12.7,0,0,12.7,12.7,12.7,0,133.4,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,269,0
"Morocco","MA2003DHS",7.1,"Contraceptive method","Lactational amenorrhea",2.4,1.1,0.9,38,2,3.5,55,42.2,1600,9,1,0,2003,"DHS",2003,8,6,2,204.8,56,113.6,35.2,0,0,96.5,0,96.5,96.5,96.5,720,0,0,96.5,96.5,96.5,0,720,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1600,0
"Morocco","MA2003DHS",20,"Contraceptive method","Other modern methods",6.5,0,0,29.9,2,11.1,69.5,37.1,110,11,1,0,2003,"DHS",2003,8,6,2,35.6,7.2,22,6.5,0,0,5.8,0,5.8,5.8,5.8,5.8,0,0,33.5,5.8,5.8,0,33.5,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,110,0
"Morocco","MA2003DHS",18.5,"Contraceptive method","Periodic abstinence",7.8,2.2,1.2,12.5,1.6,7,50.8,20.4,675,12,0,1,2003,"DHS",2003,8,6,2,205.2,67.5,124.9,12.8,0,0,19.7,0,19.7,19.7,19.7,19.7,0,0,19.7,332.1,19.7,0,332.1,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,675,0
"Morocco","MA2003DHS",8.2,"Contraceptive method","Withdrawal",11.2,4.8,1.5,14.4,2.2,4.9,47.3,21.2,677,13,0,1,2003,"DHS",2003,8,6,2,176.7,108.3,55.5,12.9,0,0,20.5,0,20.5,20.5,20.5,20.5,0,0,20.5,20.5,356.8,0,356.8,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,677,0
"Moldova","MB2005DHS",5.1,"Contraceptive method","Pill",10.8,4.8,11.2,4.5,5.6,7.6,49.8,20.8,434,6,1,0,2005,"DHS",2005,8,5,3,125.9,67.7,22.1,36,0,0,12.9,0,0,217.9,12.9,12.9,0,0,12.9,12.9,12.9,12.9,217.9,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,434,0
"Moldova","MB2005DHS",1.3,"Contraceptive method","IUD",0.6,0.1,3.3,0.5,0.1,0.6,6.6,2.9,963,3,1,0,2005,"DHS",2005,8,5,3,35.6,6.7,12.5,16.4,0,0,899.4,0,0,4,4,4,0,0,4,4,4,4,899.4,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,963,0
"Moldova","MB2005DHS",5,"Contraceptive method","Condom",7,7,0.5,5.7,6.8,6.8,38.8,14.4,871,7,1,0,2005,"DHS",2005,8,5,3,212.5,121.9,43.5,47,0,0,17.9,0,0,17.9,533.1,17.9,0,0,17.9,17.9,17.9,17.9,533.1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,871,0
"Moldova","MB2005DHS",4.4,"Contraceptive method","Lactational amenorrhea",2.2,2.8,1.8,41.4,1.2,37.5,91.3,67.5,562,9,1,0,2005,"DHS",2005,8,5,3,133.8,28.1,24.7,80.9,0,0,54.2,0,0,54.2,54.2,48.9,0,0,54.2,54.2,54.2,54.2,48.9,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,562,0
"Moldova","MB2005DHS",6.2,"Contraceptive method","Other modern methods",5.4,4.3,4.7,8.1,7.3,5.5,41.4,13.9,261,11,1,0,2005,"DHS",2005,8,5,3,71.8,25.3,16.2,30.3,0,0,5.2,0,0,5.2,5.2,5.2,0,0,152.9,5.2,5.2,5.2,152.9,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,261,0
"Moldova","MB2005DHS",11.4,"Contraceptive method","Periodic abstinence",4,5,0.5,8.7,2.2,2.9,34.8,12.5,222,12,0,1,2005,"DHS",2005,8,5,3,49.5,20,25.3,4.2,0,0,4,0,0,4,4,4,0,0,4,144.7,4,4,144.7,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,222,0
"Moldova","MB2005DHS",12.9,"Contraceptive method","Withdrawal",5.1,3.6,0.5,8.2,1.6,5.2,37.1,12.1,1353,13,0,1,2005,"DHS",2005,8,5,3,338.2,117.7,174.5,46,0,0,23.4,0,0,23.4,23.4,23.4,0,0,23.4,23.4,851,23.4,851,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1353,0
"Moldova","MB2005DHS",5,"Contraceptive method","Other traditional methods",0,12.2,2.7,5.7,0,9.9,35.5,10.3,46,14,0,1,2005,"DHS",2005,8,5,3,11.6,5.6,2.3,3.7,0,0,0.7,0,0,0.7,0.7,0.7,0,0,0.7,0.7,0.7,29.7,29.7,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,46,0
"Mali","ML2012DHS",5.7,"Contraceptive method","Pill",17,2.6,10.3,2.4,3,7.3,48.3,4.4,544,6,1,0,2012,"DHS",2012,4,3,1,238.8,106.6,31,101.2,0,0,0,8,8,281.2,0,0,0,0,0,0,0,8,281.2,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,544,0
"Mali","ML2012DHS",5.6,"Contraceptive method","Injectables",14.6,2.4,14.3,3.2,1.5,9.1,50.8,3.5,633,5,1,0,2012,"DHS",2012,4,3,1,299.4,107.6,35.4,156.4,0,0,0,7.4,311.4,7.4,0,0,0,0,0,0,0,7.4,311.4,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,633,0
"Mali","ML2012DHS",1.6,"Contraceptive method","Implants",4.4,1.2,5.6,0.9,0.5,3.5,17.6,2.2,273,4,1,0,2012,"DHS",2012,4,3,1,42,15.3,4.4,22.4,0,0,0,225,2,2,0,0,0,0,0,0,0,2,225,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,273,0
"Mali","ML2012DHS",4.2,"Contraceptive method","Other traditional methods",19,2.8,0.7,3.3,6.8,21.8,58.4,0,80,14,0,1,2012,"DHS",2012,4,3,1,46.7,17.4,3.4,25.9,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3,33.3,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,80,0
"Myanmar","MM2016DHS",0,"Contraceptive method","Female sterilization",0,0.1,0,0,0,0,0.1,0,178,2,1,0,2016,"DHS",2016,6,5,1,0.2,0.2,0,0,0,177.8,0,0,0,0,0,0,0,0,0,0,0,0,177.8,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,178,0
"Myanmar","MM2016DHS",5.4,"Contraceptive method","Pill",14.3,7.3,7.9,5.6,2.3,0.3,43,10.4,2015,6,1,0,2016,"DHS",2016,6,5,1,656.9,435.2,108.8,112.8,0,41.9,41.9,0,41.9,1148.5,0,0,0,0,41.9,0,0,41.9,1148.5,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2015,0
"Myanmar","MM2016DHS",1,"Contraceptive method","IUD",0,0.9,3.3,0,1.1,0.8,7.1,4.4,203,3,1,0,2016,"DHS",2016,6,5,1,5.5,1.8,2,1.6,0,1.8,188.6,0,1.8,1.8,0,0,0,0,1.8,0,0,1.8,188.6,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,203,0
"Myanmar","MM2016DHS",1,"Contraceptive method","Injectables",9.7,4.2,16.2,4.7,2.7,3,41.5,11.6,3674,5,1,0,2016,"DHS",2016,6,5,1,1098.5,510.7,36.7,551.1,0,85.2,85.2,0,2149.3,85.2,0,0,0,0,85.2,0,0,85.2,2149.3,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3674,0
"Myanmar","MM2016DHS",32.3,"Contraceptive method","Other modern methods",0.4,0.9,0.6,0,0,0,34.3,0.6,202,11,1,0,2016,"DHS",2016,6,5,1,68.1,2.6,65.2,0.2,0,0.2,0.2,0,0.2,0.2,0,0,0,0,132.7,0,0,0.2,132.7,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,202,0
"Myanmar","MM2016DHS",17.3,"Contraceptive method","Other traditional methods",2,0,0,8.3,0,9.3,36.9,8.3,72,14,0,1,2016,"DHS",2016,6,5,1,20.6,1.4,12.5,6.7,0,1.2,1.2,0,1.2,1.2,0,0,0,0,1.2,0,0,45.4,45.4,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,72,0
"Maldives","MV2016DHS",0,"Contraceptive method","Pill",6.1,3.9,18.1,0.7,3.2,17.4,49.4,3.9,199,6,1,0,2016,"DHS",2016,4,3,1,90.5,19.9,0,70.6,0,0,0,0,0,100.7,2.6,0,0,0,2.6,0,2.6,0,100.7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,199,0
"Maldives","MV2016DHS",1.2,"Contraceptive method","Condom",11.2,3.5,1.7,2,3.2,14.4,37.2,1.8,453,7,1,0,2016,"DHS",2016,4,3,1,160.4,66.6,5.4,88.3,0,0,0,0,0,2.7,284.5,0,0,0,2.7,0,2.7,0,284.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,453,0
"Maldives","MV2016DHS",0,"Contraceptive method","Other modern methods",0,0,0,0,0,0,0,0,237,11,1,0,2016,"DHS",2016,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,237,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,237,0
"Maldives","MV2016DHS",4.1,"Contraceptive method","Withdrawal",11,0.2,0.4,0.9,0,4.4,21.1,1.3,190,13,0,1,2016,"DHS",2016,4,3,1,37.6,21.3,7.8,8.5,0,0,0,0,0,0.8,0.8,0,0,0,0.8,0,149.9,0,149.9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,190,0
"Malawi","MW2015DHS",0,"Contraceptive method","Female sterilization",0,0,0,0,0,0,0,0,1042,2,1,0,2015,"DHS",2015,9,7,2,0,0,0,0,0,1042,0,0,0,0,0,0,0,0,0,0,0,0,1042,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,1042,0
"Malawi","MW2015DHS",2.3,"Contraceptive method","Pill",9.3,7,20.9,9,6.1,7.3,61.9,13.1,1038,6,1,0,2015,"DHS",2015,9,7,2,506.5,169.2,23.9,313.5,0,17,17,17,17,395.5,17,0,0,0,17,0,17,17,395.5,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,1038,0
"Malawi","MW2015DHS",0,"Contraceptive method","IUD",4.5,0.9,6,0.5,0,1.5,13.3,1.7,229,3,1,0,2015,"DHS",2015,9,7,2,26.6,12.4,0,14.2,0,0.5,198.5,0.5,0.5,0.5,0.5,0,0,0,0.5,0,0.5,0.5,198.5,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,229,0
